BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
322,"Croatia",1955,"MF",15,999,27.85,56.93,19.24,12.81,5.18,2.42,1.42,4.80,4.26,0.46,0.08,2907,"HRV","Europe and Central Asia"
322,"Croatia",1960,"MF",15,999,24.88,56.16,19.35,16.04,6.55,2.95,1.69,5.20,4.54,0.57,0.09,2942,"HRV","Europe and Central Asia"
322,"Croatia",1965,"MF",15,999,22.24,56.31,20.61,18.20,7.36,3.24,1.89,5.54,4.79,0.64,0.10,3063,"HRV","Europe and Central Asia"
322,"Croatia",1970,"MF",15,999,19.43,54.62,21.09,22.13,9.08,3.83,2.16,6.00,5.10,0.78,0.12,3221,"HRV","Europe and Central Asia"
322,"Croatia",1975,"MF",15,999,15.15,53.43,21.94,26.89,10.75,4.52,2.47,6.60,5.53,0.93,0.14,3348,"HRV","Europe and Central Asia"
322,"Croatia",1980,"MF",15,999,12.78,50.40,22.13,31.72,13.54,5.10,2.79,7.11,5.85,1.11,0.16,3453,"HRV","Europe and Central Asia"
322,"Croatia",1985,"MF",15,999,10.56,47.65,22.11,36.15,16.03,5.64,3.28,7.58,6.13,1.27,0.18,3532,"HRV","Europe and Central Asia"
322,"Croatia",1990,"MF",15,999,8.91,45.07,22.02,40.64,18.75,5.37,3.16,7.79,6.09,1.52,0.17,3592,"HRV","Europe and Central Asia"
322,"Croatia",1995,"MF",15,999,6.80,42.47,21.67,45.21,21.43,5.52,3.25,8.06,6.07,1.81,0.18,3799,"HRV","Europe and Central Asia"
322,"Croatia",2000,"MF",15,999,5.34,39.56,20.88,48.92,23.51,6.18,3.64,8.30,5.99,2.11,0.20,3738,"HRV","Europe and Central Asia"
322,"Croatia",2005,"MF",15,999,4.13,36.11,19.87,52.08,25.85,7.67,4.53,8.73,6.16,2.32,0.24,3843,"HRV","Europe and Central Asia"
322,"Croatia",2010,"MF",15,999,3.10,33.19,18.82,54.15,27.53,9.56,5.67,9.01,6.06,2.64,0.30,3876,"HRV","Europe and Central Asia"
151,"Czech Republic",1950,"MF",15,999,0.82,81.92,50.70,15.59,7.30,1.67,0.92,8.10,7.52,0.52,0.05,6778,"CZE","Europe and Central Asia"
151,"Czech Republic",1955,"MF",15,999,0.74,80.10,49.87,17.21,7.92,1.97,1.10,8.22,7.57,0.58,0.06,6837,"CZE","Europe and Central Asia"
151,"Czech Republic",1960,"MF",15,999,0.64,78.17,49.21,19.23,8.69,1.94,1.06,8.33,7.64,0.64,0.06,7065,"CZE","Europe and Central Asia"
151,"Czech Republic",1965,"MF",15,999,0.89,67.26,44.83,28.81,15.64,3.03,1.61,9.01,7.91,1.01,0.09,7420,"CZE","Europe and Central Asia"
151,"Czech Republic",1970,"MF",15,999,0.50,57.60,39.90,38.64,23.15,3.29,1.73,9.63,8.16,1.37,0.10,7723,"CZE","Europe and Central Asia"
151,"Czech Republic",1975,"MF",15,999,0.48,51.74,36.63,43.05,27.77,4.67,2.48,10.02,8.27,1.60,0.14,7769,"CZE","Europe and Central Asia"
151,"Czech Republic",1980,"MF",15,999,0.43,47.67,34.55,46.70,31.40,5.11,2.71,10.29,8.36,1.77,0.16,7871,"CZE","Europe and Central Asia"
151,"Czech Republic",1985,"MF",15,999,1.72,44.49,32.63,44.47,31.07,9.26,4.85,10.47,8.31,1.88,0.28,7879,"CZE","Europe and Central Asia"
151,"Czech Republic",1990,"MF",15,999,1.90,39.00,28.89,47.40,33.73,11.70,5.96,10.82,8.37,2.09,0.35,8097,"CZE","Europe and Central Asia"
151,"Czech Republic",1995,"MF",15,999,0.87,28.42,21.58,60.68,44.72,10.03,4.99,11.42,8.61,2.51,0.30,8409,"CZE","Europe and Central Asia"
151,"Czech Republic",2000,"MF",15,999,0.51,21.05,16.05,68.14,52.72,10.28,5.07,11.78,8.65,2.83,0.31,8580,"CZE","Europe and Central Asia"
151,"Czech Republic",2005,"MF",15,999,0.01,1.15,0.88,87.97,69.75,10.88,5.39,12.75,8.83,3.59,0.33,8723,"CZE","Europe and Central Asia"
151,"Czech Republic",2010,"MF",15,999,0.11,13.98,10.80,75.34,61.33,10.54,5.18,12.11,8.43,3.37,0.31,8797,"CZE","Europe and Central Asia"
323,"Estonia",1950,"MF",15,999,14.25,66.39,65.66,15.55,9.43,3.71,2.09,6.21,5.12,0.97,0.12,819,"EST","Europe and Central Asia"
323,"Estonia",1955,"MF",15,999,12.47,66.06,65.06,17.11,9.42,4.35,2.48,6.42,5.22,1.06,0.14,885,"EST","Europe and Central Asia"
323,"Estonia",1960,"MF",15,999,10.41,63.48,62.42,20.39,11.01,5.69,3.17,6.80,5.34,1.28,0.18,938,"EST","Europe and Central Asia"
323,"Estonia",1965,"MF",15,999,8.95,61.37,60.23,22.90,12.18,6.73,3.87,7.09,5.43,1.46,0.21,995,"EST","Europe and Central Asia"
323,"Estonia",1970,"MF",15,999,7.43,57.82,56.57,26.70,15.04,8.04,4.55,7.50,5.52,1.73,0.25,1062,"EST","Europe and Central Asia"
323,"Estonia",1975,"MF",15,999,3.80,54.67,53.18,32.09,17.59,9.41,5.20,8.07,5.73,2.06,0.29,1120,"EST","Europe and Central Asia"
323,"Estonia",1980,"MF",15,999,3.23,48.36,46.43,37.65,21.84,10.74,5.90,8.51,5.75,2.43,0.33,1153,"EST","Europe and Central Asia"
323,"Estonia",1985,"MF",15,999,2.56,43.86,41.81,41.82,25.23,11.74,6.80,8.87,5.78,2.72,0.37,1189,"EST","Europe and Central Asia"
323,"Estonia",1990,"MF",15,999,1.88,39.19,36.83,47.23,29.78,11.70,6.83,9.20,5.82,3.01,0.37,1230,"EST","Europe and Central Asia"
323,"Estonia",1995,"MF",15,999,0.92,24.31,22.82,56.32,36.40,18.45,10.82,10.37,5.90,3.89,0.59,1151,"EST","Europe and Central Asia"
323,"Estonia",2000,"MF",15,999,0.23,11.50,11.02,63.95,42.43,24.32,14.18,11.39,5.97,4.65,0.77,1120,"EST","Europe and Central Asia"
323,"Estonia",2005,"MF",15,999,0.20,8.28,7.80,66.59,44.06,24.93,14.35,11.57,5.97,4.82,0.79,1126,"EST","Europe and Central Asia"
323,"Estonia",2010,"MF",15,999,0.21,5.97,5.64,67.93,45.88,25.90,15.16,11.77,5.98,4.97,0.82,1116,"EST","Europe and Central Asia"
115,"Hungary",1950,"MF",15,999,4.02,87.92,65.16,5.40,4.09,2.64,2.11,7.16,6.77,0.30,0.09,6993,"HUN","Europe and Central Asia"
115,"Hungary",1955,"MF",15,999,3.63,86.39,65.17,7.02,4.86,2.94,2.37,7.32,6.86,0.36,0.11,7306,"HUN","Europe and Central Asia"
115,"Hungary",1960,"MF",15,999,3.29,84.56,64.84,9.06,5.89,3.08,2.64,7.48,6.95,0.42,0.11,7456,"HUN","Europe and Central Asia"
115,"Hungary",1965,"MF",15,999,2.60,83.20,65.10,10.80,6.45,3.30,2.70,7.66,7.06,0.48,0.12,7791,"HUN","Europe and Central Asia"
115,"Hungary",1970,"MF",15,999,2.02,78.32,64.97,14.82,8.63,4.89,4.05,8.15,7.31,0.66,0.18,8188,"HUN","Europe and Central Asia"
115,"Hungary",1975,"MF",15,999,1.57,69.74,59.73,22.72,12.93,5.97,5.16,8.65,7.47,0.95,0.22,8392,"HUN","Europe and Central Asia"
115,"Hungary",1980,"MF",15,999,1.12,61.52,53.51,30.58,17.34,6.78,6.50,9.08,7.59,1.23,0.27,8358,"HUN","Europe and Central Asia"
115,"Hungary",1985,"MF",15,999,1.16,58.90,45.66,31.63,17.47,8.30,7.27,9.00,7.38,1.31,0.31,8305,"HUN","Europe and Central Asia"
115,"Hungary",1990,"MF",15,999,1.18,56.36,35.64,33.69,18.39,8.77,7.54,8.80,7.08,1.39,0.33,8268,"HUN","Europe and Central Asia"
115,"Hungary",1995,"MF",15,999,1.02,26.72,21.95,61.87,34.14,10.40,8.52,10.44,7.73,2.34,0.38,8458,"HUN","Europe and Central Asia"
115,"Hungary",2000,"MF",15,999,0.68,10.49,9.78,77.84,44.03,10.98,9.36,11.20,7.92,2.88,0.41,8494,"HUN","Europe and Central Asia"
115,"Hungary",2005,"MF",15,999,0.57,6.22,5.40,80.06,48.01,13.15,10.80,11.49,7.92,3.09,0.48,8510,"HUN","Europe and Central Asia"
115,"Hungary",2010,"MF",15,999,0.52,5.18,4.52,80.07,51.08,14.24,11.82,11.59,7.65,3.42,0.52,8515,"HUN","Europe and Central Asia"
312,"Kazakhstan",1950,"MF",15,999,40.29,45.82,15.78,11.15,4.24,2.76,1.52,2.71,1.79,0.84,0.09,4400,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1955,"MF",15,999,34.22,49.43,17.66,13.30,4.81,3.06,1.72,3.07,2.00,0.98,0.10,5462,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1960,"MF",15,999,28.59,48.71,17.62,17.78,7.00,4.94,2.55,3.76,2.24,1.37,0.15,6373,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1965,"MF",15,999,24.41,49.64,18.85,19.83,7.86,6.13,3.26,4.17,2.41,1.58,0.19,7275,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1970,"MF",15,999,19.81,47.81,19.32,25.20,10.09,7.19,3.80,4.82,2.64,1.97,0.22,8184,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1975,"MF",15,999,14.85,44.73,19.35,31.94,12.44,8.49,4.26,5.59,2.90,2.44,0.26,9239,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1980,"MF",15,999,11.34,37.06,17.26,42.15,17.64,9.47,4.74,6.56,3.15,3.12,0.28,10086,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1985,"MF",15,999,8.38,33.07,16.23,48.10,21.13,10.49,5.64,7.21,3.33,3.56,0.32,10723,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1990,"MF",15,999,5.65,30.06,15.53,54.22,24.85,10.09,5.57,7.71,3.48,3.91,0.31,11254,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1995,"MF",15,999,3.25,19.09,10.30,65.13,30.61,12.54,6.90,8.83,3.69,4.75,0.39,11167,"KAZ","Europe and Central Asia"
312,"Kazakhstan",2000,"MF",15,999,1.25,7.46,4.17,76.94,36.61,14.35,7.92,9.91,3.88,5.58,0.45,10898,"KAZ","Europe and Central Asia"
312,"Kazakhstan",2005,"MF",15,999,0.86,7.04,4.15,75.14,36.62,16.96,9.19,10.11,3.91,5.68,0.52,11393,"KAZ","Europe and Central Asia"
312,"Kazakhstan",2010,"MF",15,999,0.57,6.92,4.19,74.49,37.78,18.02,9.96,10.22,3.92,5.74,0.56,11633,"KAZ","Europe and Central Asia"
313,"Kyrgyzstan",1950,"MF",15,999,27.88,52.51,17.71,15.24,5.87,4.37,2.54,3.51,2.19,1.19,0.14,1236,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1955,"MF",15,999,24.33,53.61,18.61,17.33,6.57,4.73,2.78,3.81,2.33,1.33,0.15,1340,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1960,"MF",15,999,20.74,52.28,18.36,20.74,8.23,6.24,3.47,4.33,2.49,1.64,0.19,1382,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1965,"MF",15,999,16.68,52.42,19.19,23.92,9.40,7.03,4.05,4.77,2.67,1.88,0.22,1502,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1970,"MF",15,999,13.79,48.47,18.87,29.70,11.44,8.05,4.47,5.38,2.86,2.28,0.25,1730,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1975,"MF",15,999,10.92,43.58,18.39,36.04,14.17,9.45,5.06,6.10,3.06,2.75,0.29,1984,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1980,"MF",15,999,8.36,35.33,15.62,45.65,18.97,10.60,5.71,7.00,3.27,3.40,0.33,2282,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1985,"MF",15,999,5.45,31.66,15.72,50.91,22.19,11.87,6.21,7.64,3.46,3.82,0.36,2529,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1990,"MF",15,999,3.94,27.70,14.57,56.37,25.54,11.86,6.28,8.10,3.57,4.16,0.36,2744,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1995,"MF",15,999,2.60,25.29,14.02,60.14,28.01,11.81,6.21,8.42,3.66,4.39,0.36,2865,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",2000,"MF",15,999,1.14,21.67,12.50,65.06,30.63,12.14,6.37,8.86,3.77,4.71,0.37,3228,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",2005,"MF",15,999,1.01,25.80,15.63,61.55,29.83,11.47,5.97,8.57,3.75,4.48,0.35,3608,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",2010,"MF",15,999,0.69,25.72,16.08,60.32,30.16,13.13,6.91,8.71,3.77,4.54,0.40,3961,"KGZ","Europe and Central Asia"
324,"Latvia",1950,"MF",15,999,7.31,72.30,23.72,15.77,6.32,4.61,2.69,3.97,2.74,1.09,0.15,1455,"LVA","Europe and Central Asia"
324,"Latvia",1955,"MF",15,999,7.40,70.54,24.83,17.13,6.82,4.92,2.87,4.12,2.79,1.18,0.16,1544,"LVA","Europe and Central Asia"
324,"Latvia",1960,"MF",15,999,6.23,67.14,26.98,20.59,8.30,6.03,3.44,4.56,2.95,1.42,0.19,1656,"LVA","Europe and Central Asia"
324,"Latvia",1965,"MF",15,999,5.41,63.79,27.31,23.73,9.55,7.05,4.09,4.92,3.05,1.65,0.22,1763,"LVA","Europe and Central Asia"
324,"Latvia",1970,"MF",15,999,4.80,59.23,28.03,27.79,11.23,8.16,4.69,5.36,3.18,1.92,0.26,1850,"LVA","Europe and Central Asia"
324,"Latvia",1975,"MF",15,999,1.65,56.73,32.02,32.18,12.86,9.40,5.21,5.95,3.44,2.22,0.29,1939,"LVA","Europe and Central Asia"
324,"Latvia",1980,"MF",15,999,1.21,50.43,31.22,37.66,16.02,10.66,5.85,6.69,3.90,2.46,0.33,2000,"LVA","Europe and Central Asia"
324,"Latvia",1985,"MF",15,999,0.84,44.27,29.38,43.11,19.12,11.72,6.82,7.40,4.33,2.70,0.37,2033,"LVA","Europe and Central Asia"
324,"Latvia",1990,"MF",15,999,0.54,39.28,27.70,48.64,22.42,11.48,6.72,7.96,4.77,2.83,0.36,2132,"LVA","Europe and Central Asia"
324,"Latvia",1995,"MF",15,999,0.45,23.22,17.12,63.10,29.97,13.24,7.78,8.92,4.96,3.54,0.42,1980,"LVA","Europe and Central Asia"
324,"Latvia",2000,"MF",15,999,0.65,16.96,13.06,69.88,33.44,12.51,7.31,9.28,4.97,3.92,0.40,1947,"LVA","Europe and Central Asia"
324,"Latvia",2005,"MF",15,999,0.23,6.32,5.03,76.80,37.80,16.65,9.61,10.18,5.02,4.63,0.53,1970,"LVA","Europe and Central Asia"
324,"Latvia",2010,"MF",15,999,0.25,5.13,4.18,76.58,38.95,18.03,10.54,10.42,5.02,4.83,0.57,1946,"LVA","Europe and Central Asia"
325,"Lithuania",1950,"MF",15,999,39.09,38.09,36.98,20.34,10.99,2.49,1.36,3.74,2.41,1.25,0.08,1865,"LTU","Europe and Central Asia"
325,"Lithuania",1955,"MF",15,999,33.40,40.38,38.57,23.15,11.85,3.08,1.71,4.15,2.63,1.42,0.10,1929,"LTU","Europe and Central Asia"
325,"Lithuania",1960,"MF",15,999,28.43,38.38,36.27,28.88,14.55,4.33,2.33,4.75,2.82,1.80,0.13,2034,"LTU","Europe and Central Asia"
325,"Lithuania",1965,"MF",15,999,25.01,37.01,34.88,32.67,18.49,5.34,2.99,5.24,2.96,2.12,0.17,2153,"LTU","Europe and Central Asia"
325,"Lithuania",1970,"MF",15,999,21.45,33.26,31.23,38.62,22.87,6.71,3.69,5.86,3.10,2.55,0.21,2291,"LTU","Europe and Central Asia"
325,"Lithuania",1975,"MF",15,999,16.70,28.66,24.58,46.54,31.54,8.15,4.43,6.68,3.25,3.18,0.25,2459,"LTU","Europe and Central Asia"
325,"Lithuania",1980,"MF",15,999,13.22,24.40,19.89,52.68,36.44,9.74,5.23,7.49,3.76,3.42,0.30,2609,"LTU","Europe and Central Asia"
325,"Lithuania",1985,"MF",15,999,10.11,20.53,15.67,58.58,41.46,10.82,6.15,8.25,4.24,3.67,0.34,2727,"LTU","Europe and Central Asia"
325,"Lithuania",1990,"MF",15,999,7.53,17.40,12.60,64.47,46.58,10.65,6.14,8.85,4.68,3.83,0.34,2864,"LTU","Europe and Central Asia"
325,"Lithuania",1995,"MF",15,999,5.83,15.56,10.59,65.16,47.36,13.46,7.81,9.19,4.81,3.95,0.43,2843,"LTU","Europe and Central Asia"
325,"Lithuania",2000,"MF",15,999,2.98,15.29,10.64,67.80,49.43,13.92,8.11,9.49,5.01,4.04,0.44,2805,"LTU","Europe and Central Asia"
325,"Lithuania",2005,"MF",15,999,0.46,13.29,11.43,64.08,49.20,22.17,12.73,10.38,5.17,4.52,0.70,2856,"LTU","Europe and Central Asia"
325,"Lithuania",2010,"MF",15,999,0.37,8.69,6.36,67.53,52.74,23.42,13.53,10.79,5.12,4.93,0.74,2882,"LTU","Europe and Central Asia"
123,"Poland",1950,"MF",15,999,10.98,70.92,27.32,15.73,8.16,2.38,1.30,5.35,4.71,0.57,0.07,17529,"POL","Europe and Central Asia"
123,"Poland",1955,"MF",15,999,8.65,70.29,27.85,18.33,9.44,2.74,1.50,5.66,4.91,0.66,0.08,18833,"POL","Europe and Central Asia"
123,"Poland",1960,"MF",15,999,6.81,69.01,30.65,21.09,10.62,3.10,1.76,6.04,5.18,0.76,0.10,19719,"POL","Europe and Central Asia"
123,"Poland",1965,"MF",15,999,5.44,67.97,39.82,22.36,10.25,4.25,2.37,6.59,5.63,0.82,0.13,21681,"POL","Europe and Central Asia"
123,"Poland",1970,"MF",15,999,3.91,65.51,46.44,25.63,10.57,4.98,2.70,7.14,6.06,0.92,0.15,23855,"POL","Europe and Central Asia"
123,"Poland",1975,"MF",15,999,3.06,60.22,47.73,31.30,11.65,5.43,2.96,7.59,6.35,1.08,0.17,25842,"POL","Europe and Central Asia"
123,"Poland",1980,"MF",15,999,2.17,53.75,45.62,39.50,13.45,4.59,2.58,8.05,6.66,1.24,0.14,26946,"POL","Europe and Central Asia"
123,"Poland",1985,"MF",15,999,1.68,48.23,42.86,43.93,13.49,6.10,3.59,8.46,6.87,1.39,0.19,27703,"POL","Europe and Central Asia"
123,"Poland",1990,"MF",15,999,1.73,47.49,41.65,44.90,12.10,5.89,3.46,8.50,6.94,1.38,0.19,28537,"POL","Europe and Central Asia"
123,"Poland",1995,"MF",15,999,2.24,34.01,31.99,54.20,12.53,9.55,5.60,9.15,7.13,1.72,0.30,29797,"POL","Europe and Central Asia"
123,"Poland",2000,"MF",15,999,2.44,27.15,25.97,59.64,11.71,10.76,6.29,9.43,7.24,1.86,0.34,31222,"POL","Europe and Central Asia"
123,"Poland",2005,"MF",15,999,2.14,23.50,22.71,61.87,10.39,12.49,7.36,9.68,7.34,1.94,0.40,32236,"POL","Europe and Central Asia"
123,"Poland",2010,"MF",15,999,1.71,20.34,19.82,63.21,9.05,14.74,8.80,9.84,7.30,2.07,0.47,32711,"POL","Europe and Central Asia"
326,"Republic of Moldova",1950,"MF",15,999,49.38,25.02,8.04,22.55,7.45,3.03,1.74,3.27,1.68,1.49,0.10,1684,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1955,"MF",15,999,43.59,27.73,9.13,25.20,8.39,3.47,1.99,3.66,1.88,1.67,0.11,1880,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1960,"MF",15,999,37.94,28.30,9.54,29.08,10.53,4.68,2.57,4.24,2.11,1.99,0.14,2048,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1965,"MF",15,999,33.31,27.84,9.80,33.33,12.27,5.52,3.14,4.78,2.31,2.30,0.17,2192,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1970,"MF",15,999,28.01,24.24,8.72,41.37,15.05,6.38,3.56,5.58,2.57,2.82,0.20,2440,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1975,"MF",15,999,22.03,21.45,9.08,48.80,19.18,7.72,4.01,6.47,2.87,3.36,0.23,2732,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1980,"MF",15,999,17.61,18.46,8.37,55.20,23.29,8.74,4.56,7.20,3.09,3.84,0.27,2936,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1985,"MF",15,999,13.74,16.16,7.72,60.44,26.69,9.69,5.43,7.82,3.28,4.23,0.30,3069,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1990,"MF",15,999,10.28,14.10,7.08,65.68,30.16,9.96,5.68,8.35,3.45,4.58,0.31,3145,"ROM","Europe and Central Asia"
326,"Republic of Moldova",1995,"MF",15,999,7.31,12.20,6.44,69.88,32.86,10.64,6.01,8.82,3.59,4.90,0.33,3185,"ROM","Europe and Central Asia"
326,"Republic of Moldova",2000,"MF",15,999,5.09,10.93,5.98,72.28,34.37,11.72,6.62,9.19,3.70,5.12,0.37,3126,"ROM","Europe and Central Asia"
326,"Republic of Moldova",2005,"MF",15,999,3.45,9.81,5.64,74.17,36.20,12.59,6.99,9.49,3.78,5.31,0.39,3043,"ROM","Europe and Central Asia"
326,"Republic of Moldova",2010,"MF",15,999,2.27,8.57,5.07,75.36,38.16,13.82,7.79,9.77,3.84,5.50,0.43,2982,"ROM","Europe and Central Asia"
153,"Romania",1950,"MF",15,999,17.58,70.22,4.00,10.44,3.94,1.83,1.00,4.37,3.95,0.36,0.06,11677,"ROU","Europe and Central Asia"
153,"Romania",1955,"MF",15,999,15.12,69.14,4.05,13.70,5.20,2.12,1.17,4.72,4.19,0.46,0.07,12681,"ROU","Europe and Central Asia"
153,"Romania",1960,"MF",15,999,12.52,65.87,4.00,19.07,7.40,2.55,1.44,5.24,4.52,0.63,0.08,13219,"ROU","Europe and Central Asia"
153,"Romania",1965,"MF",15,999,9.92,63.58,4.06,24.20,9.33,2.30,1.30,5.66,4.83,0.76,0.07,14016,"ROU","Europe and Central Asia"
153,"Romania",1970,"MF",15,999,7.28,51.78,3.53,37.28,14.37,3.67,2.03,6.78,5.49,1.18,0.11,15002,"ROU","Europe and Central Asia"
153,"Romania",1975,"MF",15,999,5.24,40.34,2.96,50.44,20.07,3.97,2.15,7.78,6.09,1.57,0.12,15885,"ROU","Europe and Central Asia"
153,"Romania",1980,"MF",15,999,4.25,35.66,2.80,55.52,23.77,4.58,2.51,8.26,6.35,1.77,0.14,16279,"ROU","Europe and Central Asia"
153,"Romania",1985,"MF",15,999,3.44,29.46,2.55,61.89,27.08,5.22,2.97,8.80,6.65,1.99,0.16,17121,"ROU","Europe and Central Asia"
153,"Romania",1990,"MF",15,999,4.38,19.61,1.87,70.42,32.26,5.59,3.19,9.27,6.57,2.52,0.18,17735,"ROU","Europe and Central Asia"
153,"Romania",1995,"MF",15,999,3.94,16.79,1.77,71.92,33.85,7.33,4.17,9.61,6.72,2.65,0.23,18037,"ROU","Europe and Central Asia"
153,"Romania",2000,"MF",15,999,2.65,15.25,1.77,74.29,35.77,7.81,4.49,9.90,6.90,2.76,0.25,18071,"ROU","Europe and Central Asia"
153,"Romania",2005,"MF",15,999,1.94,13.60,1.74,75.57,37.34,8.86,5.10,10.06,6.68,3.10,0.28,18359,"ROU","Europe and Central Asia"
153,"Romania",2010,"MF",15,999,1.56,11.54,1.61,75.10,38.39,11.78,6.91,10.34,6.53,3.43,0.37,18140,"ROU","Europe and Central Asia"
154,"Russian Federation",1950,"MF",15,999,14.55,57.27,18.36,24.98,7.35,3.23,1.36,4.13,2.64,1.39,0.09,73427,"RUS","Europe and Central Asia"
154,"Russian Federation",1955,"MF",15,999,10.81,55.58,18.89,30.06,10.25,3.58,1.42,4.63,2.84,1.69,0.10,81590,"RUS","Europe and Central Asia"
154,"Russian Federation",1960,"MF",15,999,9.36,52.16,17.99,34.64,12.61,3.83,1.34,5.00,2.94,1.95,0.10,84140,"RUS","Europe and Central Asia"
154,"Russian Federation",1965,"MF",15,999,7.51,44.98,16.30,41.92,15.73,5.62,2.22,5.72,3.13,2.44,0.16,88933,"RUS","Europe and Central Asia"
154,"Russian Federation",1970,"MF",15,999,5.73,39.28,15.20,48.88,20.27,6.12,2.36,6.32,3.29,2.86,0.17,95753,"RUS","Europe and Central Asia"
154,"Russian Federation",1975,"MF",15,999,6.47,31.28,13.02,52.00,24.08,10.26,3.96,7.01,3.38,3.35,0.28,102952,"RUS","Europe and Central Asia"
154,"Russian Federation",1980,"MF",15,999,7.04,23.82,10.63,53.46,27.83,15.71,6.14,7.88,3.82,3.63,0.44,108505,"RUS","Europe and Central Asia"
154,"Russian Federation",1985,"MF",15,999,7.14,17.87,8.37,51.11,29.28,23.92,9.42,8.79,4.19,3.93,0.67,110623,"RUS","Europe and Central Asia"
154,"Russian Federation",1990,"MF",15,999,6.50,12.90,6.37,48.40,30.90,32.20,13.00,9.70,4.61,4.20,0.90,113952,"RUS","Europe and Central Asia"
154,"Russian Federation",1995,"MF",15,999,4.30,10.00,5.17,48.70,28.50,37.00,13.30,10.16,4.83,4.33,1.01,116739,"RUS","Europe and Central Asia"
154,"Russian Federation",2000,"MF",15,999,1.00,7.80,4.21,44.50,30.50,46.70,19.31,11.08,5.10,4.66,1.32,119858,"RUS","Europe and Central Asia"
154,"Russian Federation",2005,"MF",15,999,0.98,6.75,3.82,41.47,30.02,50.81,20.94,11.29,5.18,4.67,1.43,121315,"RUS","Europe and Central Asia"
154,"Russian Federation",2010,"MF",15,999,0.85,6.05,3.52,37.88,28.41,55.22,23.07,11.48,5.11,4.80,1.57,118489,"RUS","Europe and Central Asia"
329,"Serbia",1950,"MF",15,999,36.28,54.02,28.80,8.93,3.51,0.77,0.46,4.39,4.09,0.28,0.02,5095,"SER","Europe and Central Asia"
329,"Serbia",1955,"MF",15,999,31.27,56.37,29.39,11.65,4.43,0.71,0.39,4.79,4.42,0.35,0.02,5427,"SER","Europe and Central Asia"
329,"Serbia",1960,"MF",15,999,27.29,57.80,24.80,13.26,5.15,1.60,0.90,4.97,4.49,0.43,0.05,5650,"SER","Europe and Central Asia"
329,"Serbia",1965,"MF",15,999,22.68,60.39,23.04,14.43,5.52,2.53,1.41,5.27,4.69,0.50,0.08,6026,"SER","Europe and Central Asia"
329,"Serbia",1970,"MF",15,999,18.94,60.85,26.08,17.13,6.59,3.17,1.73,5.80,5.10,0.60,0.10,6496,"SER","Europe and Central Asia"
329,"Serbia",1975,"MF",15,999,16.46,57.27,28.58,21.42,8.56,4.93,2.66,6.49,5.54,0.80,0.15,6849,"SER","Europe and Central Asia"
329,"Serbia",1980,"MF",15,999,14.01,54.91,30.57,25.39,10.83,5.67,3.07,7.03,5.90,0.95,0.17,7230,"SER","Europe and Central Asia"
329,"Serbia",1985,"MF",15,999,11.46,52.40,32.09,29.36,12.98,6.78,3.89,7.60,6.27,1.12,0.21,7485,"SER","Europe and Central Asia"
329,"Serbia",1990,"MF",15,999,9.44,49.25,32.83,33.16,15.24,8.15,4.72,7.94,6.27,1.42,0.26,7781,"SER","Europe and Central Asia"
329,"Serbia",1995,"MF",15,999,6.32,45.09,32.42,38.53,18.21,10.05,5.80,8.47,6.32,1.83,0.32,8233,"SER","Europe and Central Asia"
329,"Serbia",2000,"MF",15,999,4.84,39.36,30.25,44.68,21.41,11.12,6.41,8.84,6.23,2.26,0.35,8440,"SER","Europe and Central Asia"
329,"Serbia",2005,"MF",15,999,3.92,36.06,29.35,49.08,24.28,10.94,6.31,9.01,6.07,2.60,0.34,8581,"SER","Europe and Central Asia"
